"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time"
45.7,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.477758784892442,0,NA,0,NA,0.00207836744746359,0,0.5,0,0,0.477758784892442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.71,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.490914516455789,0,NA,0,NA,0.00298772474890709,0,0.5,0,0,0.490914516455789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.72,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.509387230011717,0,NA,0,NA,0.00355699676905642,0,1,0,0,0.509387230011717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.73,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.532782511700125,0,NA,0,NA,0.00375602463531491,0,1,0,0,0.532782511700125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.74,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.559473582388064,0,NA,0,NA,0.003783516049829,0,1,0,0,0.559473582388064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.75,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.587273978119339,0,NA,0,NA,0.00367500997669902,0,1,0,0,0.587273978119339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.76,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.615312029096754,0,NA,0,NA,0.00340577881389026,0,1,0,0,0.615312029096754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.77,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.645547932330829,0,NA,0,NA,0.0039963774906125,0,1,0,0,0.645547932330829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.78,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.683857255055677,0,NA,0,NA,0.00681016146372984,0,1,0,0,0.683857255055677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.79,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.740825766564186,0,NA,0,NA,0.0109980548069812,0,1,0,0,0.740825766564186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.8,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.829432350187956,0,NA,0,NA,0.015000063191655,0,1,0,0,0.829432350187956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.81,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.956125553577141,0,NA,0,NA,0.0172373092748297,0,1,0,0,0.956125553577141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.82,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.11044944977049,0,NA,0,NA,0.0164632406476997,0,1.5,0,0,1.11044944977049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.83,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.26418195617854,0,NA,0,NA,0.0122876621846225,0,1.5,0,0,1.26418195617854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.84,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.3815665643611,0,NA,0,NA,0.00556874307720111,0,1.5,0,0,1.3815665643611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.85,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.43351603894503,0,NA,0,NA,0.00307275495943638,1.5,1.5,1,1.43351603894503,1.43351603894503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.86,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.40878524084528,0,NA,0,NA,0.00931584334290632,0,1.5,0,0,1.40878524084528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.87,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.31761257698674,0,NA,0,NA,0.0131585584283033,0,1.5,0,0,1.31761257698674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.88,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.18676164251662,0,NA,0,NA,0.0137895402413317,0,1.5,0,0,1.18676164251662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.89,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.04901899332951,0,NA,0,NA,0.011719814006054,0,1.5,0,0,1.04901899332951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.9,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.932439736250728,0,NA,0,NA,0.00806982717877962,0,1,0,0,0.932439736250728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.91,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.853569076314213,0,NA,0,NA,0.00401060060645683,0,1,0,0,0.853569076314213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.92,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.816256064595745,0,NA,0,NA,0.000781443835989058,0,1,0,0,0.816256064595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.93,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.815236873193887,0,NA,0,NA,0.00264690209903366,0,1,0,0,0.815236873193887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.94,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.841280732545691,0,NA,0,NA,0.00436645003492521,0,1,0,0,0.841280732545691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.95,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.884476158208847,0,NA,0,NA,0.00509845855964636,0,1,0,0,0.884476158208847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.96,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.935214137586192,0,NA,0,NA,0.004934598424133,0,1,0,0,0.935214137586192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.97,"Athlete 1","Training","",1,2021-10-25 00:03:13,0.984499103196645,0,NA,0,NA,0.00403605575288199,0,1,0,0,0.984499103196645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.98,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.02467528405847,0,NA,0,NA,0.00262744466013484,0,1.5,0,0,1.02467528405847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.99,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.05054853573671,0,NA,0,NA,0.00103730043212609,0,1.5,0,0,1.05054853573671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,"Athlete 1","Training","",1,2021-10-25 00:03:13,1.0603831169231,0,NA,0,NA,0.000707179198873758,0,1.5,0,0,1.0603831169231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.01,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.05620954403694,0,NA,0,NA,0.00168822309297244,1.5,1.5,1,1.0603831169231,1.05620954403694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.02,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.04308591860001,0,NA,0,NA,0.00206147277709786,0,1.5,0,0,1.04308591860001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.03,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.02737286982985,0,NA,0,NA,0.00173731959280574,0,1.5,0,0,1.02737286982985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.04,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.01461327080397,0,NA,0,NA,0.000909048603202224,0,1.5,0,0,1.01461327080397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.05,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00790564248785,0,NA,0,NA,0.000171853483815911,0,1.5,0,0,1.00790564248785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.06,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00735302737859,0,NA,0,NA,0.000854167947751121,0,1.5,0,0,1.00735302737859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.07,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.01052528732234,0,NA,0,NA,0.00115663655592084,0,1.5,0,0,1.01052528732234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.08,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.01360697732875,0,NA,0,NA,0.00109234619055465,0,1.5,0,0,1.01360697732875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.09,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.0129883150143,0,NA,0,NA,0.00103326433407652,0,1.5,0,0,1.0129883150143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.1,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.0068914730289,0,NA,0,NA,0.00115804857140589,0,1.5,0,0,1.0068914730289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.11,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.996316176797246,0,NA,0,NA,0.00116399466096933,0,1,0,0,0.996316176797246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.12,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.98474013449049,0,NA,0,NA,0.000953332523417554,0,1,0,0,0.98474013449049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.13,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.97664768650524,0,NA,0,NA,0.000994516418370436,0,1,0,0,0.97664768650524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.14,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.975569458489987,0,NA,0,NA,0.00149836671076561,0,1,0,0,0.975569458489987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.15,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.982530967500897,0,NA,0,NA,0.00191632390879552,0,1,0,0,0.982530967500897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.16,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.995610873205793,0,NA,0,NA,0.00192808579519694,0,1,0,0,0.995610873205793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.17,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.01079300253786,0,NA,0,NA,0.0015001079397258,0,1.5,0,0,1.01079300253786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.18,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.02364512248988,0,NA,0,NA,0.00082059412852685,0,1.5,0,0,1.02364512248988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.19,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.03096247390061,0,NA,0,NA,0.000502404630264698,0,1.5,0,0,1.03096247390061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.2,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.03165526743608,0,NA,0,NA,0.000951629208438466,1.5,1.5,1,1.03165526743608,1.03165526743608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.21,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.02666218955522,0,NA,0,NA,0.00127751789033774,0,1.5,0,0,1.02666218955522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.22,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.01815395551048,0,NA,0,NA,0.00130591334896442,0,1.5,0,0,1.01815395551048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.23,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00853382456189,0,NA,0,NA,0.00110982286450551,0,1.5,0,0,1.00853382456189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.24,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.999700041025978,0,NA,0,NA,0.000846792965393421,0,1,0,0,0.999700041025978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.25,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.992766358596233,0,NA,0,NA,0.00065416193294665,0,1,0,0,0.992766358596233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.26,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.988144212607288,0,NA,0,NA,0.000543014684268486,0,1,0,0,0.988144212607288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.27,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.985787405401999,0,NA,0,NA,0.000449132437446729,0,1,0,0,0.985787405401999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.28,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.985461925750741,0,NA,0,NA,0.000364446476476534,0,1,0,0,0.985461925750741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.29,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.986949912727974,0,NA,0,NA,0.000387428246037005,0,1,0,0,0.986949912727974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.3,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.99009383982328,0,NA,0,NA,0.000638609440182241,0,1,0,0,0.99009383982328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.31,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.99464520438599,0,NA,0,NA,0.00103473580261419,0,1,0,0,0.99464520438599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.32,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00002277511571,0,NA,0,NA,0.0014267303345066,0,1.5,0,0,1.00002277511571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.33,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00519317369141,0,NA,0,NA,0.00168327556195008,0,1.5,0,0,1.00519317369141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.34,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00885021321624,0,NA,0,NA,0.00172428152805696,0,1.5,0,0,1.00885021321624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.35,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00988689557615,0,NA,0,NA,0.00153595916883028,1.5,1.5,1,1.00988689557615,1.00988689557615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.36,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.00793895748849,0,NA,0,NA,0.00116530867676368,0,1.5,0,0,1.00793895748849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.37,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.003686084601,0,NA,0,NA,0.000723472475588548,0,1.5,0,0,1.003686084601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.38,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.998690522357456,0,NA,0,NA,0.000411045637394977,0,1,0,0,0.998690522357456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.39,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.994761740780399,0,NA,0,NA,0.000330189717415491,0,1,0,0,0.994761740780399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.4,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.993067769500839,0,NA,0,NA,0.000249782944378534,0,1,0,0,0.993067769500839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.41,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.993420216037007,0,NA,0,NA,0.000749355865093769,0,1,0,0,0.993420216037007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.42,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.994220972346394,0,NA,0,NA,0.0017625019529262,0,1,0,0,0.994220972346394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.43,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.993279135824364,0,NA,0,NA,0.00293869402295469,0,1,0,0,0.993279135824364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.44,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.989122481091581,0,NA,0,NA,0.00393609993982078,0,1,0,0,0.989122481091581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.45,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.981946046533075,0,NA,0,NA,0.00443098937511321,0,1,0,0,0.981946046533075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.46,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.973429903230757,0,NA,0,NA,0.00425107319001443,0,1,0,0,0.973429903230757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.47,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.96545374022581,0,NA,0,NA,0.00347724484274112,0,1,0,0,0.96545374022581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.48,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.958677751675908,0,NA,0,NA,0.00244212848031847,0,1,0,0,0.958677751675908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.49,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.952014380571119,0,NA,0,NA,0.00165804665010037,0,1,0,0,0.952014380571119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.5,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.943060836081591,0,NA,0,NA,0.00166019508829605,0,1,0,0,0.943060836081591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.51,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.928848214575117,0,NA,0,NA,0.00238958147426173,0,1,0,0,0.928848214575117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.52,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.906502357663024,0,NA,0,NA,0.003498918947105,0,1,0,0,0.906502357663024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.53,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.873863896704057,0,NA,0,NA,0.00472867526494448,0,1,0,0,0.873863896704057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.54,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.830131808824152,0,NA,0,NA,0.00578698572616277,0,1,0,0,0.830131808824152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.55,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.776388475796394,0,NA,0,NA,0.00641398735755655,0,1,0,0,0.776388475796394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.56,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.715735980591617,0,NA,0,NA,0.00648939793931474,0,1,0,0,0.715735980591617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.57,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.652827899647205,0,NA,0,NA,0.00611362218135955,0,1,0,0,0.652827899647205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.58,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.592932348528062,0,NA,0,NA,0.00558326546615463,0,1,0,0,0.592932348528062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.59,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.541027920613808,0,NA,0,NA,0.0051570064150501,0,1,0,0,0.541027920613808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.6,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.501145677434104,0,NA,0,NA,0.00478516609839294,0,1,0,0,0.501145677434104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.61,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.475630470162257,0,NA,0,NA,0.00423974318784009,0,0.5,0,0,0.475630470162257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.62,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.464647910277026,0,NA,0,NA,0.00352471568012614,0,0.5,0,0,0.464647910277026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.63,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.467254761728737,0,NA,0,NA,0.0032210778914303,0,0.5,0,0,0.467254761728737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.64,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.483917959235211,0,NA,0,NA,0.00412015994729533,0,0.5,0,0,0.483917959235211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.65,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.51785985407284,0,NA,0,NA,0.00588898147053879,0,1,0,0,0.51785985407284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.66,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.572956023363212,0,NA,0,NA,0.00776482491490745,0,1,0,0,0.572956023363212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.67,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.649431416940688,0,NA,0,NA,0.00919427938877436,0,1,0,0,0.649431416940688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.68,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.741340072155303,0,NA,0,NA,0.00976103833269314,0,1,0,0,0.741340072155303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.69,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.83772409830554,0,NA,0,NA,0.00920449540679363,0,1,0,0,0.83772409830554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.7,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.925970338325838,0,NA,0,NA,0.00754366023945106,0,1,0,0,0.925970338325838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.71,"Athlete 1","Training","",1,2021-10-25 00:03:14,0.995742168956864,0,NA,0,NA,0.00517414979444249,0,1,0,0,0.995742168956864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.72,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.0425963742838,0,NA,0,NA,0.00292514612645519,0,1.5,0,0,1.0425963742838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.73,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.07002445248963,0,NA,0,NA,0.00229933537616953,0,1.5,0,0,1.07002445248963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.74,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.08842966903552,0,NA,0,NA,0.00324273252575704,0,1.5,0,0,1.08842966903552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.75,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.11060809785504,0,NA,0,NA,0.00424097900061813,0,1.5,0,0,1.11060809785504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.76,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.14564001127244,0,NA,0,NA,0.00512144673235276,0,1.5,0,0,1.14564001127244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.77,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.19501793399934,0,NA,0,NA,0.00584218517906232,0,1.5,0,0,1.19501793399934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.78,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.25335667144379,0,NA,0,NA,0.00610037250394289,0,1.5,0,0,1.25335667144379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.79,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.31220734771502,0,NA,0,NA,0.0056307315280829,0,1.5,0,0,1.31220734771502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.8,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.36412612589528,0,NA,0,NA,0.00448381935195079,0,1.5,0,0,1.36412612589528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.81,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.40538347175378,0,NA,0,NA,0.00323311697254872,0,1.5,0,0,1.40538347175378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.82,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.4366895628295,0,NA,0,NA,0.00300111022646747,0,1.5,0,0,1.4366895628295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.83,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.46178126134589,0,NA,0,NA,0.0035916989914986,0,1.5,0,0,1.46178126134589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.84,"Athlete 1","Training","",1,2021-10-25 00:03:14,1.48447777649267,0,NA,0,NA,0.0036748772893885,0,1.5,0,0,1.48447777649267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
