ms,xacc,yacc,zacc
1157323,0.12,0.24,0.97
1157332,0.12,0.24,0.97
1157341,0.12,0.24,0.97
1157353,0.12,0.24,0.98
1157362,0.13,0.23,0.97
1157371,0.13,0.24,0.98
1157380,0.12,0.24,0.99
1157389,0.13,0.24,0.99
1157398,0.13,0.24,0.99
1157410,0.13,0.24,0.98
1157419,0.13,0.24,0.99
1157428,0.13,0.24,0.99
1157437,0.12,0.23,0.98
1157446,0.12,0.23,0.97
1157455,0.12,0.23,0.98
1157467,0.12,0.23,0.97
1157476,0.12,0.23,0.97
1157485,0.12,0.23,0.97
1157494,0.12,0.24,0.96
1157503,0.12,0.24,0.97
1157513,0.12,0.24,0.97
1157522,0.12,0.24,0.97
1157534,0.12,0.25,0.97
1157543,0.12,0.25,0.97
1157552,0.12,0.25,0.97
1157561,0.13,0.24,0.97
1157570,0.13,0.25,0.98
1157579,0.13,0.25,0.98
1157591,0.13,0.25,0.98
1157600,0.13,0.24,0.98
1157609,0.13,0.24,0.97
1157618,0.13,0.23,0.97
1157627,0.13,0.23,0.97
1157636,0.13,0.23,0.98
1157645,0.13,0.23,0.98
1157657,0.14,0.24,0.98
1157667,0.14,0.24,0.98
1157676,0.14,0.24,0.98
1157685,0.14,0.24,0.98
1157694,0.13,0.24,0.97
1157703,0.13,0.24,0.97
1157715,0.13,0.24,0.98
1157724,0.13,0.24,0.97
1157733,0.13,0.24,0.97
1157742,0.13,0.24,0.97
1157751,0.13,0.24,0.97
1157760,0.14,0.23,0.97
1157769,0.14,0.24,0.97
1157782,0.14,0.23,0.98
1157791,0.13,0.23,0.98
1157800,0.13,0.23,0.99
1157809,0.12,0.24,0.98
1157818,0.11,0.24,0.97
1157827,0.12,0.24,0.96
1157839,0.12,0.24,0.96
1157848,0.13,0.23,0.97
1157857,0.13,0.23,0.97
1157866,0.13,0.23,0.98
1157875,0.13,0.23,0.98
1157884,0.13,0.24,0.97
1157894,0.12,0.23,0.96
1157905,0.12,0.23,0.97
1157915,0.11,0.23,0.97
1157924,0.11,0.23,0.98
1157933,0.12,0.22,0.99
1157942,0.12,0.23,0.99
1157951,0.12,0.23,1
1157963,0.12,0.23,0.99
1157972,0.11,0.22,0.97
1157981,0.12,0.22,0.96
1157990,0.12,0.23,0.96
1157999,0.12,0.23,0.98
1158008,0.12,0.24,0.99
1158018,0.12,0.23,0.99
1158030,0.12,0.24,0.99
1158039,0.11,0.24,0.97
1158048,0.11,0.24,0.97
1158057,0.11,0.24,0.97
1158066,0.12,0.24,0.97
1158075,0.12,0.24,0.98
1158087,0.12,0.23,0.97
1158097,0.12,0.23,0.96
1158106,0.12,0.23,0.96
1158115,0.12,0.23,0.96
1158124,0.11,0.23,0.97
1158133,0.11,0.23,0.97
1158142,0.1,0.22,0.98
1158154,0.1,0.22,0.98
1158163,0.11,0.22,0.99
1158172,0.11,0.23,0.99
1158182,0.11,0.23,0.99
1158191,0.11,0.23,0.98
1158200,0.11,0.23,0.98
1158212,0.12,0.24,0.98
1158221,0.12,0.24,0.98
1158230,0.12,0.23,0.97
1158239,0.13,0.23,0.98
1158249,0.13,0.23,0.97
1158258,0.12,0.22,0.97
1158267,0.12,0.23,0.97
1158279,0.12,0.23,0.97
1158288,0.12,0.23,0.97
1158297,0.12,0.22,0.97
1158306,0.12,0.23,0.97
1158315,0.12,0.23,0.97
1158324,0.12,0.23,0.97
1158336,0.12,0.22,0.97
1158345,0.12,0.22,0.97
1158355,0.12,0.23,0.97
1158364,0.12,0.23,0.98
1158373,0.11,0.23,0.98
1158382,0.11,0.23,0.99
1158391,0.11,0.22,0.99
1158411,0.11,0.21,0.99
1158420,0.12,0.21,0.98
1158429,0.12,0.22,0.99
1158438,0.12,0.22,0.99
1158447,0.13,0.22,0.99
1158456,0.12,0.22,0.98
1158468,0.12,0.22,0.98
1158478,0.12,0.22,0.98
1158487,0.12,0.22,0.97
1158496,0.12,0.22,0.97
1158505,0.13,0.22,0.97
1158514,0.13,0.22,0.98
1158523,0.13,0.22,0.98
1158535,0.13,0.23,0.98
1158545,0.13,0.22,0.96
1158554,0.13,0.22,0.96
1158563,0.13,0.22,0.97
1158572,0.13,0.22,0.98
1158581,0.13,0.22,0.98
1158593,0.13,0.22,0.99
1158602,0.13,0.22,0.99
1158611,0.13,0.23,0.98
1158620,0.13,0.23,0.97
1158629,0.12,0.23,0.98
1158638,0.13,0.23,0.98
1158647,0.13,0.23,0.98
1158659,0.13,0.22,0.98
1158669,0.13,0.23,0.98
1158678,0.13,0.22,0.97
1158687,0.13,0.22,0.97
1158696,0.13,0.22,0.97
1158705,0.13,0.22,0.96
1158717,0.13,0.22,0.97
1158726,0.13,0.22,0.97
1158735,0.13,0.22,0.97
1158744,0.13,0.23,0.98
1158753,0.13,0.23,0.98
1158763,0.13,0.23,0.99
1158772,0.13,0.23,0.99
1158784,0.13,0.23,0.99
1158793,0.13,0.22,0.98
1158802,0.13,0.22,0.99
1158811,0.12,0.22,0.98
1158820,0.13,0.22,0.98
1158829,0.13,0.22,0.98
1158841,0.13,0.22,0.97
1158850,0.13,0.22,0.97
1158859,0.13,0.22,0.97
1158868,0.12,0.22,0.98
1158878,0.13,0.22,0.97
1158887,0.13,0.22,0.97
1158899,0.12,0.22,0.98
1158908,0.12,0.22,0.97
1158917,0.12,0.22,0.97
1158926,0.12,0.22,0.97
1158935,0.11,0.22,0.98
1158944,0.12,0.22,0.98
1158953,0.13,0.22,0.98
1158965,0.12,0.22,0.99
1158974,0.12,0.22,0.99
1158983,0.12,0.22,0.99
1158992,0.12,0.21,0.99
1159001,0.12,0.22,0.98
1159010,0.12,0.21,0.98
1159020,0.12,0.21,0.98
1159032,0.12,0.22,0.98
1159041,0.13,0.22,0.98
1159050,0.12,0.22,0.98
1159059,0.12,0.22,0.98
1159068,0.12,0.22,0.97
1159077,0.12,0.22,0.98
1159089,0.12,0.22,0.98
1159098,0.12,0.22,0.98
1159107,0.12,0.22,0.98
1159116,0.12,0.22,0.98
1159125,0.12,0.22,0.98
1159134,0.12,0.22,0.98
1159144,0.12,0.22,0.98
1159156,0.12,0.21,0.98
1159165,0.12,0.22,0.98
1159174,0.12,0.22,0.98
1159183,0.12,0.22,0.97
1159192,0.11,0.22,0.97
1159201,0.12,0.21,0.97
1159213,0.12,0.22,0.98
1159222,0.12,0.22,0.98
1159232,0.11,0.22,0.98
1159241,0.11,0.22,0.98
1159250,0.11,0.22,0.98
1159259,0.11,0.23,0.98
1159268,0.11,0.22,0.98
1159280,0.12,0.22,0.98
1159289,0.11,0.22,0.98
1159298,0.11,0.22,0.99
1159307,0.12,0.22,0.99
1159316,0.12,0.22,0.98
1159325,0.12,0.22,0.98
1159337,0.12,0.22,0.98
1159347,0.11,0.21,0.98
1159356,0.12,0.21,0.98
1159365,0.12,0.21,0.97
1159374,0.12,0.22,0.98
1159383,0.12,0.22,0.98
1159395,0.12,0.22,0.98
1159404,0.12,0.22,0.98
1159413,0.12,0.22,0.98
1159422,0.12,0.22,0.98
1159431,0.12,0.22,0.98
1159440,0.12,0.22,0.99
1159450,0.12,0.22,0.98
1159462,0.12,0.22,0.98
1159471,0.12,0.22,0.97
1159480,0.12,0.22,0.98
1159489,0.12,0.22,0.98
1159498,0.12,0.22,0.98
1159507,0.12,0.21,0.98
1159519,0.12,0.22,0.98
1159528,0.12,0.22,0.98
1159537,0.12,0.22,0.98
1159547,0.13,0.21,0.99
1159556,0.13,0.21,0.99
1159565,0.12,0.21,0.99
1159574,0.12,0.21,0.98
1159586,0.12,0.21,0.98
1159595,0.12,0.21,0.98
1159604,0.12,0.21,0.98
1159613,0.11,0.21,0.98
1159623,0.11,0.22,0.98
1159632,0.11,0.22,0.97
1159644,0.12,0.22,0.97
1159653,0.12,0.22,0.97
1159662,0.12,0.21,0.98
1159671,0.12,0.21,0.98
1159680,0.12,0.21,0.98
1159689,0.12,0.21,0.98
1159698,0.12,0.21,0.98
1159710,0.11,0.21,0.99
1159720,0.11,0.21,0.98
1159729,0.11,0.21,0.98
1159738,0.11,0.21,0.98
1159747,0.12,0.21,0.98
1159756,0.12,0.21,0.97
1159768,0.12,0.21,0.98
1159777,0.13,0.21,0.98
1159786,0.13,0.21,0.98
1159795,0.13,0.21,0.98
1159805,0.12,0.21,0.98
1159814,0.12,0.21,0.98
1159823,0.12,0.21,0.98
1159835,0.12,0.21,0.99
1159844,0.12,0.21,0.99
1159853,0.12,0.21,0.99
1159862,0.12,0.21,0.99
1159872,0.12,0.21,0.98
1159881,0.12,0.21,0.98
1159893,0.11,0.21,0.99
1159902,0.11,0.21,0.98
1159911,0.11,0.21,0.97
1159920,0.11,0.21,0.98
1159929,0.12,0.2,0.98
1159938,0.12,0.21,0.98
1159947,0.12,0.2,0.98
1159959,0.12,0.2,0.98
1159968,0.12,0.21,0.98
1159977,0.12,0.21,0.98
1159986,0.11,0.21,0.97
1159996,0.11,0.21,0.98
1160005,0.12,0.21,0.98
1160014,0.11,0.21,0.98
1160026,0.11,0.2,0.98
1160035,0.11,0.21,0.98
1160044,0.11,0.21,0.98
1160053,0.11,0.2,0.98
1160062,0.11,0.2,0.98
1160071,0.11,0.2,0.98
1160083,0.11,0.2,0.99
1160092,0.11,0.2,0.99
1160101,0.11,0.2,0.99
1160110,0.11,0.2,0.98
1160120,0.11,0.2,0.98
1160129,0.11,0.21,0.98
1160138,0.12,0.21,0.98
1160154,0.12,0.2,0.98
1160163,0.12,0.2,0.99
1160172,0.12,0.2,0.99
1160181,0.11,0.2,0.98
1160191,0.11,0.2,0.98
1160200,0.11,0.2,0.98
1160213,0.11,0.2,0.98
1160222,0.12,0.2,0.98
1160231,0.12,0.2,0.98
1160241,0.12,0.2,0.99
1160250,0.12,0.2,0.98
1160259,0.12,0.2,0.98
1160271,0.11,0.2,0.98
1160280,0.11,0.2,0.98
1160289,0.11,0.2,0.98
1160298,0.11,0.2,0.98
1160307,0.12,0.2,0.98
1160317,0.12,0.2,0.99
1160326,0.12,0.2,0.99
1160338,0.12,0.21,0.99
1160347,0.12,0.2,0.99
1160356,0.11,0.2,0.98
1160365,0.11,0.2,0.98
1160374,0.11,0.2,0.98
1160383,0.11,0.2,0.99
1160392,0.11,0.19,0.99
1160404,0.12,0.2,0.99
1160413,0.12,0.2,0.99
1160422,0.12,0.2,0.99
1160431,0.12,0.2,0.99
1160440,0.12,0.19,0.98
1160450,0.12,0.19,0.99
1160462,0.11,0.19,0.98
1160471,0.11,0.2,0.98
1160480,0.12,0.2,0.98
1160489,0.12,0.2,0.98
1160498,0.12,0.2,0.99
1160507,0.12,0.2,0.99
1160519,0.11,0.2,0.99
1160528,0.11,0.19,0.98
1160537,0.11,0.19,0.98
1160546,0.11,0.19,0.98
1160555,0.12,0.2,0.98
1160564,0.11,0.19,0.98
1160573,0.11,0.2,0.98
1160585,0.11,0.19,0.98
1160594,0.11,0.2,0.98
1160603,0.11,0.2,0.99
1160612,0.11,0.2,0.99
1160622,0.12,0.21,0.99
1160631,0.12,0.2,0.99
1160640,0.11,0.21,0.99
1160652,0.11,0.21,0.99
1160661,0.11,0.21,0.99
1160670,0.11,0.21,0.99
1160679,0.11,0.21,0.98
1160688,0.11,0.2,0.98
1160697,0.12,0.21,0.98
1160709,0.12,0.21,0.98
1160719,0.12,0.21,0.98
1160728,0.12,0.21,0.98
1160737,0.12,0.21,0.98
1160746,0.12,0.21,0.98
1160755,0.12,0.21,0.98
1160765,0.11,0.22,0.98
1160777,0.11,0.21,0.98
1160786,0.1,0.22,0.97
1160795,0.11,0.22,0.97
1160804,0.11,0.22,0.97
1160813,0.11,0.22,0.98
1160822,0.11,0.22,0.98
1160834,0.12,0.21,0.98
1160843,0.11,0.22,0.98
1160853,0.11,0.23,0.99
1160862,0.11,0.22,0.98
1160871,0.11,0.23,0.98
1160880,0.11,0.23,0.98
1160889,0.12,0.23,0.99
1160901,0.12,0.23,0.98
1160910,0.13,0.23,0.98
1160919,0.12,0.23,0.97
1160929,0.12,0.23,0.97
1160938,0.12,0.23,0.98
1160947,0.11,0.22,0.98
1160959,0.11,0.22,0.98
1160968,0.11,0.23,0.98
1160977,0.1,0.23,0.98
1160986,0.11,0.23,0.98
1160995,0.11,0.23,0.98
1161004,0.11,0.23,0.98
1161013,0.11,0.23,0.98
1161025,0.11,0.23,0.97
1161034,0.12,0.23,0.98
1161043,0.12,0.24,0.98
1161052,0.12,0.23,0.98
1161061,0.11,0.24,0.98
1161070,0.11,0.23,0.98
1161083,0.11,0.23,0.98
1161092,0.12,0.23,0.97
1161101,0.12,0.23,0.98
1161110,0.12,0.23,0.98
1161119,0.12,0.23,0.98
1161128,0.11,0.23,0.98
1161138,0.11,0.23,0.97
1161150,0.11,0.23,0.97
1161159,0.11,0.23,0.97
1161168,0.11,0.23,0.97
1161177,0.11,0.22,0.97
1161186,0.11,0.23,0.98
1161195,0.11,0.23,0.98
1161204,0.1,0.23,0.98
1161216,0.1,0.24,0.98
1161225,0.1,0.24,0.98
1161234,0.1,0.23,0.98
1161243,0.11,0.23,0.98
1161252,0.11,0.23,0.98
1161262,0.11,0.23,0.98
1161274,0.11,0.23,0.98
1161291,0.11,0.23,0.98
1161304,0.1,0.22,0.98
1161313,0.1,0.23,0.98
1161322,0.1,0.22,0.98
1161331,0.11,0.22,0.98
1161340,0.11,0.23,0.98
1161352,0.11,0.23,0.98
1161361,0.11,0.22,0.98
1161370,0.11,0.22,0.98
1161379,0.11,0.22,0.98
1161388,0.11,0.22,0.98
1161397,0.11,0.22,0.97
1161409,0.11,0.22,0.98
1161418,0.11,0.22,0.97
1161427,0.11,0.22,0.98
1161436,0.11,0.22,0.98
1161445,0.11,0.23,0.98
1161454,0.11,0.22,0.98
1161463,0.11,0.22,0.98
1161475,0.11,0.22,0.98
1161484,0.11,0.22,0.98
1161493,0.11,0.22,0.98
1161502,0.1,0.22,0.98
1161511,0.1,0.22,0.98
1161520,0.1,0.22,0.98
1161532,0.11,0.22,0.97
1161542,0.11,0.22,0.97
1161551,0.11,0.22,0.98
1161560,0.11,0.22,0.98
1161569,0.1,0.22,0.98
1161578,0.1,0.22,0.98
1161587,0.11,0.23,0.97
1161599,0.11,0.22,0.98
1161608,0.12,0.22,0.98
1161617,0.12,0.23,0.98
1161627,0.12,0.22,0.97
1161636,0.12,0.23,0.98
1161645,0.11,0.23,0.98
1161657,0.11,0.22,0.97
1161666,0.11,0.22,0.97
1161675,0.11,0.22,0.98
1161684,0.11,0.22,0.97
1161693,0.11,0.23,0.98
1161702,0.11,0.23,0.97
1161711,0.11,0.23,0.98
1161723,0.11,0.23,0.98
1161732,0.12,0.23,0.98
1161741,0.11,0.22,0.98
1161750,0.11,0.22,0.98
1161759,0.11,0.22,0.98
1161768,0.11,0.23,0.98
1161781,0.11,0.23,0.98
1161790,0.11,0.23,0.99
1161799,0.11,0.23,0.98
1161808,0.11,0.23,0.98
1161817,0.12,0.23,0.97
1161826,0.11,0.23,0.97
1161836,0.12,0.23,0.97
1161848,0.11,0.23,0.97
1161857,0.12,0.23,0.97
1161866,0.11,0.23,0.97
1161875,0.11,0.23,0.98
1161884,0.12,0.23,0.98
1161893,0.12,0.23,0.98
1161905,0.11,0.23,0.98
1161914,0.11,0.23,0.98
1161923,0.11,0.24,0.98
1161932,0.11,0.24,0.98
1161941,0.11,0.24,0.97
1161950,0.11,0.24,0.97
1161962,0.11,0.24,0.98
1161971,0.11,0.24,0.98
1161980,0.12,0.24,0.98
1161990,0.11,0.24,0.97
1161999,0.11,0.24,0.98
1162008,0.11,0.24,0.97
1162017,0.11,0.24,0.98
1162029,0.11,0.23,0.98
1162038,0.11,0.23,0.98
1162047,0.11,0.24,0.98
1162056,0.11,0.24,0.98
1162065,0.11,0.24,0.98
1162074,0.12,0.24,0.97
1162083,0.11,0.24,0.97
1162096,0.1,0.23,0.97
1162105,0.11,0.23,0.98
1162114,0.11,0.24,0.98
1162123,0.1,0.24,0.98
1162132,0.1,0.24,0.99
1162141,0.1,0.24,0.99
1162153,0.1,0.24,0.99
1162162,0.1,0.24,0.99
1162171,0.1,0.23,0.98
1162180,0.1,0.23,0.97
1162190,0.11,0.22,0.97
1162199,0.11,0.23,0.97
1162211,0.12,0.24,0.97
1162220,0.12,0.24,0.97
1162229,0.12,0.23,0.97
1162238,0.13,0.22,0.98
1162247,0.14,0.22,0.98
1162256,0.14,0.22,0.98
1162265,0.14,0.22,0.98
1162277,0.13,0.22,0.98
1162286,0.13,0.22,0.98
1162296,0.12,0.22,0.98
1162305,0.12,0.22,0.98
1162314,0.11,0.22,0.98
1162323,0.11,0.22,0.98
1162332,0.11,0.23,0.98
1162344,0.1,0.22,0.98
1162353,0.1,0.22,0.98
1162363,0.1,0.22,0.97
1162372,0.1,0.22,0.97
1162381,0.1,0.22,0.98
1162390,0.1,0.22,0.98
1162409,0.1,0.22,0.98
1162418,0.1,0.22,0.98
1162427,0.1,0.22,0.98
1162436,0.1,0.22,0.98
1162445,0.1,0.22,0.97
1162455,0.1,0.22,0.97
1162464,0.11,0.22,0.98
1162476,0.11,0.23,0.97
1162485,0.11,0.23,0.97
1162494,0.11,0.23,0.98
1162503,0.11,0.23,0.98
1162512,0.11,0.23,0.98
1162521,0.11,0.23,0.97
1162533,0.11,0.23,0.97
1162542,0.11,0.22,0.97
1162551,0.12,0.22,0.98
1162560,0.12,0.21,0.98
1162570,0.12,0.21,0.98
1162579,0.12,0.21,0.98
1162591,0.13,0.22,0.98
1162600,0.14,0.23,0.98
1162609,0.14,0.22,0.98
1162618,0.14,0.22,0.97
1162627,0.14,0.22,0.97
1162636,0.13,0.22,0.97
1162645,0.13,0.22,0.98
1162658,0.12,0.22,0.99
1162667,0.12,0.22,0.99
1162676,0.11,0.22,0.98
1162685,0.11,0.22,0.98
1162694,0.1,0.22,0.98
1162703,0.1,0.22,0.98
1162715,0.1,0.22,0.98
1162724,0.1,0.22,0.98
1162733,0.09,0.22,0.98
1162743,0.1,0.22,0.98
1162752,0.09,0.22,0.98
1162761,0.09,0.22,0.99
1162770,0.1,0.22,0.98
1162782,0.09,0.22,0.99
1162791,0.1,0.23,0.98
1162800,0.1,0.23,0.98
1162809,0.11,0.22,0.98
1162818,0.11,0.22,0.98
1162827,0.11,0.23,0.98
1162839,0.12,0.23,0.98
1162849,0.12,0.23,0.98
1162858,0.12,0.23,0.98
1162867,0.12,0.23,0.98
1162876,0.12,0.22,0.98
1162885,0.13,0.22,0.98
1162894,0.13,0.22,0.98
1162906,0.13,0.22,0.98
1162915,0.13,0.22,0.98
1162924,0.13,0.22,0.98
1162933,0.12,0.22,0.98
1162942,0.13,0.22,0.98
1162952,0.12,0.22,0.98
1162963,0.12,0.22,0.98
1162973,0.12,0.22,0.97
1162982,0.12,0.22,0.97
1162991,0.12,0.22,0.97
1163000,0.12,0.22,0.97
1163009,0.11,0.21,0.97
1163018,0.12,0.21,0.97
1163030,0.12,0.21,0.97
1163039,0.11,0.22,0.98
1163048,0.11,0.22,0.98
1163057,0.11,0.22,0.98
1163066,0.11,0.22,0.98
1163075,0.1,0.23,0.98
1163087,0.11,0.22,0.98
1163097,0.11,0.22,0.98
1163106,0.11,0.22,0.98
1163115,0.11,0.23,0.98
1163124,0.11,0.22,0.98
1163133,0.11,0.22,0.98
1163142,0.11,0.23,0.99
1163154,0.11,0.23,0.99
1163163,0.11,0.23,0.99
1163172,0.11,0.23,0.98
1163181,0.11,0.22,0.97
1163190,0.11,0.22,0.97
1163199,0.11,0.22,0.98
1163212,0.11,0.23,0.98
1163221,0.11,0.23,0.97
1163230,0.11,0.23,0.98
1163239,0.12,0.23,0.98
1163248,0.12,0.23,0.98
1163257,0.12,0.23,0.98
1163266,0.12,0.23,0.98
1163278,0.12,0.23,0.97
1163287,0.12,0.22,0.97
1163296,0.12,0.22,0.98
1163305,0.12,0.23,0.98
1163314,0.11,0.23,0.99
1163323,0.11,0.23,0.99
1163335,0.11,0.23,1
1163344,0.1,0.23,1
1163353,0.1,0.23,0.99
1163362,0.09,0.23,0.98
1163372,0.09,0.23,0.97
1163381,0.1,0.23,0.97
1163391,0.1,0.23,0.97
1163402,0.11,0.23,0.98
1163411,0.12,0.23,0.98
1163421,0.12,0.22,0.97
1163430,0.13,0.22,0.97
1163439,0.13,0.22,0.97
1163448,0.12,0.22,0.97
1163457,0.12,0.22,0.97
1163469,0.11,0.22,0.98
1163478,0.1,0.22,0.99
1163487,0.1,0.23,0.99
1163496,0.1,0.23,0.98
1163505,0.1,0.23,0.99
1163514,0.1,0.23,0.98
1163526,0.1,0.23,0.98
1163535,0.1,0.22,0.98
1163544,0.1,0.22,0.98
1163553,0.1,0.22,0.99
1163563,0.1,0.22,0.99
1163572,0.1,0.22,0.98
1163581,0.1,0.22,0.98
1163593,0.1,0.22,0.98
1163602,0.1,0.22,0.98
1163611,0.1,0.23,0.97
1163620,0.1,0.23,0.97
1163629,0.1,0.22,0.97
1163639,0.1,0.22,0.97
1163651,0.11,0.22,0.97
1163660,0.11,0.22,0.97
1163669,0.11,0.21,0.97
1163678,0.11,0.21,0.98
1163687,0.11,0.22,0.98
1163696,0.11,0.22,0.98
1163705,0.11,0.22,0.98
1163717,0.11,0.22,0.98
1163726,0.11,0.21,0.98
1163735,0.11,0.21,0.98
1163745,0.11,0.21,0.98
1163754,0.11,0.22,0.98
1163763,0.11,0.22,0.99
1163775,0.11,0.21,0.99
1163784,0.11,0.21,0.98
1163793,0.1,0.22,0.98
1163802,0.1,0.22,0.98
1163811,0.1,0.21,0.98
1163820,0.1,0.21,0.98
1163829,0.1,0.22,0.97
1163841,0.1,0.22,0.98
1163850,0.1,0.22,0.98
1163859,0.11,0.21,0.98
1163868,0.11,0.22,0.98
1163878,0.11,0.21,0.98
1163887,0.11,0.22,0.98
1163898,0.11,0.22,0.99
1163908,0.11,0.22,0.98
1163917,0.11,0.21,0.98
1163926,0.11,0.21,0.98
1163935,0.11,0.21,0.98
1163944,0.11,0.22,0.98
1163956,0.11,0.22,0.98
1163965,0.11,0.22,0.98
1163974,0.11,0.22,0.98
1163984,0.11,0.22,0.98
1163993,0.11,0.22,0.98
1164002,0.11,0.22,0.99
1164011,0.12,0.22,0.98
1164023,0.11,0.22,0.98
1164032,0.11,0.22,0.98
1164041,0.11,0.23,0.97
1164050,0.11,0.23,0.98
1164059,0.11,0.22,0.98
1164068,0.11,0.23,0.98
1164085,0.11,0.22,0.98
1164094,0.11,0.23,0.98
1164103,0.11,0.23,0.97
1164112,0.11,0.23,0.97
1164121,0.1,0.22,0.98
1164130,0.1,0.22,0.98
1164139,0.1,0.22,0.97
1164153,0.11,0.23,0.97
1164162,0.11,0.23,0.98
1164171,0.1,0.23,0.98
1164180,0.1,0.23,0.98
1164189,0.11,0.23,0.99
1164198,0.11,0.23,0.98
1164210,0.12,0.23,0.98
1164220,0.12,0.23,0.99
1164229,0.12,0.23,0.99
1164238,0.12,0.23,0.98
1164247,0.12,0.23,0.98
1164256,0.12,0.23,0.98
1164265,0.13,0.22,0.98
1164277,0.13,0.23,0.98
1164286,0.12,0.23,0.98
1164295,0.13,0.23,0.98
1164304,0.14,0.24,0.98
1164314,0.13,0.24,0.98
1164323,0.12,0.24,0.99
1164335,0.13,0.23,0.99
1164344,0.13,0.22,0.98
1164353,0.13,0.22,0.98
1164362,0.14,0.22,0.97
1164371,0.13,0.21,0.98
1164380,0.13,0.21,0.98
1164390,0.13,0.2,0.98
1164402,0.12,0.2,0.97
1164411,0.12,0.2,0.98
1164420,0.12,0.21,0.98
1164429,0.12,0.21,0.98
1164438,0.13,0.21,0.98
1164447,0.13,0.21,0.99
1164459,0.13,0.21,0.99
1164468,0.13,0.21,0.99
1164477,0.13,0.2,0.99
1164486,0.13,0.21,0.99
1164496,0.13,0.21,0.99
1164505,0.14,0.21,0.99
1164514,0.14,0.21,0.98
1164526,0.14,0.21,0.97
1164535,0.14,0.2,0.97
1164545,0.14,0.2,0.98
1164554,0.14,0.19,0.99
1164563,0.14,0.18,0.99
1164572,0.14,0.18,0.98
1164584,0.12,0.18,0.98
1164593,0.12,0.19,0.98
1164602,0.12,0.19,0.98
1164612,0.12,0.2,0.98
1164621,0.12,0.2,0.98
1164630,0.13,0.2,0.97
1164642,0.15,0.19,0.96
1164651,0.15,0.19,0.96
1164661,0.15,0.19,0.96
1164670,0.15,0.18,0.96
1164679,0.15,0.18,0.96
1164688,0.15,0.19,0.96
1164697,0.14,0.19,0.97
1164709,0.14,0.19,0.99
1164718,0.14,0.19,1
1164728,0.14,0.19,0.99
1164737,0.14,0.19,0.99
1164746,0.14,0.18,0.99
1164755,0.14,0.18,0.99
1164767,0.14,0.19,0.99
1164776,0.14,0.2,0.98
1164785,0.13,0.2,0.98
1164794,0.13,0.19,0.97
1164804,0.13,0.19,0.97
1164813,0.12,0.19,0.97
1164822,0.12,0.19,0.96
1164834,0.12,0.18,0.96
1164843,0.12,0.17,0.97
1164852,0.12,0.18,0.98
1164861,0.12,0.19,0.99
1164871,0.14,0.2,1
1164880,0.14,0.21,1
1164892,0.15,0.22,1
1164901,0.17,0.22,1.01
1164910,0.16,0.23,1.01
1164919,0.16,0.24,1.02
1164928,0.16,0.24,1.03
1164938,0.16,0.24,1.02
1164947,0.16,0.23,1.01
1164959,0.15,0.22,1
1164968,0.14,0.2,0.99
1164977,0.13,0.19,0.98
1164986,0.12,0.19,0.98
1164995,0.11,0.19,0.98
1165004,0.11,0.19,0.97
1165017,0.11,0.18,0.96
1165026,0.11,0.19,0.96
1165035,0.12,0.21,0.97
1165044,0.13,0.22,0.97
1165053,0.14,0.23,0.98
1165062,0.14,0.23,0.97
1165071,0.14,0.23,0.98
1165084,0.14,0.24,0.98
1165093,0.14,0.24,0.99
1165102,0.13,0.24,0.99
1165111,0.12,0.24,0.99
1165120,0.11,0.25,0.98
1165129,0.1,0.25,0.98
1165141,0.1,0.26,0.97
1165150,0.1,0.26,0.96
1165160,0.11,0.28,0.93
1165169,0.12,0.29,0.92
1165178,0.11,0.28,0.91
1165187,0.11,0.27,0.92
1165197,0.12,0.26,0.93
1165209,0.12,0.27,0.93
1165218,0.11,0.27,0.94
1165227,0.11,0.27,0.94
1165236,0.11,0.26,0.94
1165245,0.11,0.27,0.93
1165254,0.1,0.33,0.93
1165266,0.07,0.35,0.93
1165276,0.07,0.36,0.93
1165285,0.07,0.35,0.95
1165294,0.06,0.32,0.99
1165303,0.05,0.32,1
1165312,0.06,0.32,1.01
1165321,0.06,0.32,1.02
1165333,0.07,0.33,0.98
1165342,0.07,0.33,0.95
1165352,0.07,0.34,0.92
1165361,0.07,0.36,0.9
1165370,0.07,0.36,0.88
1165379,0.08,0.36,0.88
1165388,0.1,0.37,0.92
1165400,0.1,0.35,0.93
1165409,0.11,0.33,0.93
1165418,0.1,0.32,0.95
1165427,0.08,0.3,0.97
1165436,0.08,0.29,0.99
1165446,0.08,0.26,0.99
1165458,0.07,0.27,1.01
1165467,0.08,0.29,1.03
1165476,0.06,0.31,1.04
1165485,0.06,0.31,1.03
1165495,0.06,0.3,1.03
1165504,0.06,0.29,1.02
1165513,0.05,0.29,1.01
1165525,0.05,0.3,0.97
1165534,0.04,0.3,0.95
1165543,0.04,0.31,0.94
1165552,0.04,0.27,0.94
1165561,0.04,0.26,0.95
1165571,0.05,0.28,0.95
1165583,0.04,0.3,0.96
1165592,0.04,0.3,0.93
1165601,0.04,0.31,0.93
1165610,0.05,0.31,0.95
1165619,0.05,0.32,0.95
1165628,0.05,0.32,0.96
1165638,0.06,0.34,0.98
1165650,0.07,0.33,0.96
1165659,0.07,0.32,0.95
1165668,0.07,0.31,0.94
1165677,0.07,0.32,0.95
1165686,0.07,0.31,1.12
1165695,0.05,0.31,0.95
1165707,0.04,0.29,0.95
1165717,0.05,0.29,0.96
